itemId,seriesId,flag,detail,source
40905,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 923
40906,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 924
40907,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 925
40908,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 926
40909,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 927
40910,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 928
40911,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 929
40912,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 930
40913,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 931
40914,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 932
40915,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 933
40916,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 934
40917,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 935
40918,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 936
40919,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 937
40920,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 938
40921,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 939
40922,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 940
40923,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 941
40924,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 942
40925,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 943
40926,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 944
40927,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 945
40928,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 946
40929,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 947
40930,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 948
40931,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 949
40932,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 950
40933,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 951
40934,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 952
40935,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 953
40936,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 954
40937,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 955
40938,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 956
40939,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 957
40940,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 958
40941,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 959
40942,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 960
40943,13245,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 961
114234,13405,span-retracted,"withdrew the model's own #?-?: a webcomic collection: the pages inside are dated web updates, not numbered issues, and the shelf holds no numbered base units, so there is no coordinate for a range",line 1011
114235,13406,span-retracted,"withdrew the model's own #?-?: a webcomic collection: the pages inside are dated web updates, not numbered issues, and the shelf holds no numbered base units, so there is no coordinate for a range",line 1012
114236,13407,span-retracted,"withdrew the model's own #?-?: a webcomic collection: the pages inside are dated web updates, not numbered issues, and the shelf holds no numbered base units, so there is no coordinate for a range",line 1013
114237,13408,span-retracted,"withdrew the model's own #?-?: a webcomic collection: the pages inside are dated web updates, not numbered issues, and the shelf holds no numbered base units, so there is no coordinate for a range",line 1014
42973,1349,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1027
42974,1349,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1028
42975,1349,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1029
42976,1349,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1030
42977,1349,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1031
42978,1349,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1032
42979,1349,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1033
42980,1349,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1034
42981,1349,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1035
42982,1349,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1036
42983,1349,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1037
42984,1349,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1038
42985,1349,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1039
42986,1349,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1040
42987,1349,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1041
42988,1349,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1042
42989,1349,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1043
42990,1349,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1044
114739,13643,span-retracted,"withdrew the model's own #?-?: a collection of newspaper strips published as a titled book; the strips inside carry no issue number and the shelf holds no numbered base units, so there is no coordinate for a range",line 1098
114741,13644,span-retracted,"withdrew the model's own #?-?: a collection of newspaper strips published as a titled book; the strips inside carry no issue number and the shelf holds no numbered base units, so there is no coordinate for a range",line 1099
114735,13645,span-retracted,"withdrew the model's own #?-?: a collection of newspaper strips published as a titled book; the strips inside carry no issue number and the shelf holds no numbered base units, so there is no coordinate for a range",line 1100
114736,13646,span-retracted,"withdrew the model's own #?-?: a collection of newspaper strips published as a titled book; the strips inside carry no issue number and the shelf holds no numbered base units, so there is no coordinate for a range",line 1101
114734,13655,span-retracted,"withdrew the model's own #?-?: a collection of newspaper strips published as a titled book; the strips inside carry no issue number and the shelf holds no numbered base units, so there is no coordinate for a range",line 1102
114733,13656,span-retracted,"withdrew the model's own #?-?: a collection of newspaper strips published as a titled book; the strips inside carry no issue number and the shelf holds no numbered base units, so there is no coordinate for a range",line 1103
114742,13657,span-retracted,"withdrew the model's own #?-?: a collection of newspaper strips published as a titled book; the strips inside carry no issue number and the shelf holds no numbered base units, so there is no coordinate for a range",line 1104
114740,13658,span-retracted,"withdrew the model's own #?-?: a collection of newspaper strips published as a titled book; the strips inside carry no issue number and the shelf holds no numbered base units, so there is no coordinate for a range",line 1105
114737,13661,span-retracted,"withdrew the model's own #?-?: a collection of newspaper strips published as a titled book; the strips inside carry no issue number and the shelf holds no numbered base units, so there is no coordinate for a range",line 1106
114738,13669,span-retracted,"withdrew the model's own #?-?: a collection of newspaper strips published as a titled book; the strips inside carry no issue number and the shelf holds no numbered base units, so there is no coordinate for a range",line 1107
14275,1371,span-retracted,"withdrew the model's own #?-?: the only claim is a two-issue range on a 148pp book that holds about six, shared with the other volume",line 1108
14276,1371,span-retracted,"withdrew the model's own #?-?: the claim on it is quoted from Vol. 1's record, and this shelf's #1-#2 belong to a mini whose identity is not settled",line 1109
94880,13784,span-retracted,withdrew the model's own #?-?: two runs share this shelf's numbering and the two claims are inverted between the volumes,line 1110
94881,13784,span-retracted,withdrew the model's own #?-?: same,line 1111
37682,1403,span-retracted,withdrew the model's own #?-?: nothing states this volume's contents; a five-issue division inferred from the page count alone would reach a file the shelf holds,line 1164
37683,1403,span-retracted,"withdrew the model's own #?-?: its LOCG record is the single comic ""Astonisher #2"", which says nothing about the trade",line 1165
42865,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 209pp, whose own copyright page reads `ASTRO BOY VOLUME 3`; its stories are titled and never numbered, so it is a base unit with no range to write",line 1170
42866,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 216pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1171
42867,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 212pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1172
42868,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 231pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1173
42869,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 214pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1174
42870,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 199pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1175
42871,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 214pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1176
42872,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 213pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1177
42873,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 214pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1178
42874,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 219pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1179
42875,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 218pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1180
42876,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 223pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1181
42877,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 231pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1182
42878,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 218pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1183
42879,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 213pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1184
42880,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 214pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1185
42881,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 205pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1186
42882,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 218pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1187
42883,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 225pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1188
42884,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 207pp; its stories are titled and never numbered, so it is a base unit with no range to write",line 1189
42885,1428,span-retracted,"withdrew the model's own #?-?: a single Dark Horse volume, 177pp — the last of the run; its stories are titled and never numbered, so it is a base unit with no range to write",line 1190
46084,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1200
46085,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1201
46086,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1202
46087,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1203
46088,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1204
46089,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1205
46090,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1206
46091,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1207
46092,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1208
46093,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1209
46094,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1210
46095,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1211
46096,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1212
46097,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1213
46098,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1214
46099,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1215
46100,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1216
46101,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1217
46102,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1218
46103,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1219
46104,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1220
46105,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1221
46106,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1222
46107,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1223
46108,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1224
46109,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1225
46110,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1226
46111,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1227
46112,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1228
46113,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1229
46114,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1230
46115,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1231
46116,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1232
46117,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1233
46118,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1234
46119,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1235
46120,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1236
46121,14385,span-retracted,"withdrew the model's own #?-?: the ""PART n"" numbers this volume prints are local to the volume - v20, v30 and v38 each begin at PART 1 with different stories - so they are not a series chapter coordinate and no range can be written in them; the volume ordinal must not stand in for one either",line 1237
45186,14579,span-retracted,"withdrew the model's own #?-?: a different manga — the `Rent-a-(Really Shy!)-Girlfriend` spin-off — filed on this shelf; its archive names chapters c1-c6 in the spin-off's own numbering, which is not this run's coordinate and would collide with v01",line 1271
15108,14590,span-retracted,withdrew the model's own #?-?: the omnibus holds several minis that each number from #0; no single range describes it,line 1272
15109,14590,span-retracted,withdrew the model's own #?-?: same — Omnibus Book 02 holds further minis with the same numbering,line 1273
15112,14590,span-retracted,withdrew the model's own #?-?: The Sam Hain Mystery is its own mini numbering from #0,line 1274
15113,14590,span-retracted,withdrew the model's own #?-?: The Man with No Name is its own mini numbering from #0,line 1275
15114,14590,span-retracted,withdrew the model's own #?-?: An Alien in New York is its own mini numbering from #0,line 1276
15115,14590,span-retracted,withdrew the model's own #?-?: Your Ride's Here is its own mini numbering from #0,line 1277
15116,14590,span-retracted,withdrew the model's own #?-?: The Book of Love is its own mini numbering from #0,line 1278
37085,14699,span-retracted,withdrew the model's own #?-?: the only claim is arithmetically impossible and comes from a shell page; a 998pp compendium of a 25-issue run plainly holds more than eight,line 1279
37086,14699,span-retracted,"withdrew the model's own #?-?: same: 432pp for seven claimed issues, from a shell page, and no source states the division between the two compendia",line 1280
31632,14793,span-retracted,withdrew the model's own #?-?: both volumes would claim #1-4 in their own mini's numbering and the shelf cannot tell the two minis apart,line 1323
31633,14793,span-retracted,"withdrew the model's own #?-?: same; its LOCG record is a single-comic page (""Rocketeer Adventures #2"")",line 1324
53048,15080,span-retracted,"withdrew the model's own #?-?: no source on this box states this volume's contents, and a volume ordinal is not an issue range",line 1400
53049,15080,span-retracted,"withdrew the model's own #?-?: no source on this box states this volume's contents, and a volume ordinal is not an issue range",line 1401
53051,15080,span-retracted,"withdrew the model's own #?-?: no source on this box states this volume's contents, and a volume ordinal is not an issue range",line 1402
29752,15086,span-retracted,withdrew the model's own #?-?: 75pp is at most three of this series' 21-28pp issues and no source states which; the one claim on it is arithmetically impossible,line 1403
45285,15318,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1405
45286,15318,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1406
45287,15318,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1407
45289,15318,span-retracted,"withdrew the model's own #?-?: the rip names no chapter on its pages, so the chapter range cannot be determined; a volume number is not a chapter number",line 1409
43878,15458,span-retracted,"withdrew the model's own #?-?: v35 is the Kang Zeng Bang bonus volume: its own contents page lists ""The Last Word"", Visionz 01-05, a Shaman King Flowers prologue and two remix tracks, and not one numbered chapter, so it has no range in the chapter coordinate",line 1452
43879,15458,span-retracted,withdrew the model's own #?-?: Shaman King - Flowers is a separate work sharing the Shaman King Series id; its chapters restart at 1 and would collide with the main run - the shelf must be split before it can be judged,line 1453
43880,15458,span-retracted,withdrew the model's own #?-?: Shaman King - Flowers is a separate work sharing the Shaman King Series id; its chapters restart at 1 and would collide with the main run - the shelf must be split before it can be judged,line 1454
43881,15458,span-retracted,withdrew the model's own #?-?: Shaman King - Flowers is a separate work sharing the Shaman King Series id; its chapters restart at 1 and would collide with the main run - the shelf must be split before it can be judged,line 1455
43882,15458,span-retracted,withdrew the model's own #?-?: Shaman King - Flowers is a separate work sharing the Shaman King Series id; its chapters restart at 1 and would collide with the main run - the shelf must be split before it can be judged,line 1456
43883,15458,span-retracted,withdrew the model's own #?-?: Shaman King - Flowers is a separate work sharing the Shaman King Series id; its chapters restart at 1 and would collide with the main run - the shelf must be split before it can be judged,line 1457
43884,15458,span-retracted,withdrew the model's own #?-?: Shaman King - Flowers is a separate work sharing the Shaman King Series id; its chapters restart at 1 and would collide with the main run - the shelf must be split before it can be judged,line 1458
43885,15458,span-retracted,withdrew the model's own #?-?: Shaman King - Marcos is a separate work sharing the Shaman King Series id; its chapters restart at 1 and would collide with the main run - the shelf must be split before it can be judged,line 1459
43886,15458,span-retracted,withdrew the model's own #?-?: Shaman King - Marcos is a separate work sharing the Shaman King Series id; its chapters restart at 1 and would collide with the main run - the shelf must be split before it can be judged,line 1460
43887,15458,span-retracted,withdrew the model's own #?-?: Shaman King - Red Crimson is a separate work sharing the Shaman King Series id; its chapters restart at 1 and would collide with the main run - the shelf must be split before it can be judged,line 1461
43888,15458,span-retracted,withdrew the model's own #?-?: Shaman King - Red Crimson is a separate work sharing the Shaman King Series id; its chapters restart at 1 and would collide with the main run - the shelf must be split before it can be judged,line 1462
43889,15458,span-retracted,withdrew the model's own #?-?: Shaman King - Red Crimson is a separate work sharing the Shaman King Series id; its chapters restart at 1 and would collide with the main run - the shelf must be split before it can be judged,line 1463
43890,15458,span-retracted,withdrew the model's own #?-?: Shaman King - Red Crimson is a separate work sharing the Shaman King Series id; its chapters restart at 1 and would collide with the main run - the shelf must be split before it can be judged,line 1464
43891,15458,span-retracted,withdrew the model's own #?-?: Shaman King - The Super Star is a separate work sharing the Shaman King Series id; its chapters restart at 1 and would collide with the main run - the shelf must be split before it can be judged,line 1465
