# R-141: triaged 0.9 tier, 25 Marvel Avengers-family shelves. Three shapes: (1) runs carrying residue (Aaron Avengers, Savage Avengers, Secret Avengers, Young Avengers, Priest Black Panther) - most residue now has a home and is sent there by split-needed joins; (2) the two Epic Collection LINES (Avengers Epic GCD 74603, Avengers West Coast Epic GCD 130433) cut into one shelf per book by ComicVine's per-book count-1 volumes - the old merge-with chains between the singletons never took effect because merge-with needs a SHARED cv, so each singleton now takes the line (cv=-) and joins the line shelf by the split lane (L-377), exactly as R-137 / P-055 did for the Marvel Two-in-One Epic Collection; (3) one-book trade shelves whose run already has a shelf (Lionheart of Avalon -> Avengers v3 S95223, a second rip of a book already there). Uncanny Avengers 2015 had stored the trade's count-1 GCD series; the run's own GCD 86102 replaces it.
# --- S1649 Avengers (2018, Jason Aaron)
S 1649 cv=110496 gcd=123960 0.9 | the Jason Aaron run: CV 110496 "Avengers" (Marvel 2018, 66, cached #1-66) and GCD 123960 (Marvel 2018-2023, 66) agree on publisher, start and count; "Avengers by Jason Aaron Vol. 01-11" are GCD 130905 #1-11 (rows 1855036 ... 2490863, roll-ups s123960) and Vol. 12 "Avengers Assemble" is GCD 202254 row 2555889 - the run's own editions; 0.9 for the Avengers Annual 2021 one-shot (CV 138528 / GCD 175734) and Avengers 1,000,000 BC #1 (GCD 188287), their own records, stored by no shelf
C 53280 gcd=3830 #48-52 0.95 | this Avengers West Coast Epic Collection volume collects Avengers West Coast (GCD 3830, 1989-1994, #48-102) #48-52 on GCD's leg, per its GCD 130433 row's notes / roll-up
I 53288 cv=424035 gcd=1139664 isbn=978-0-7851-6708-2 0.95 | "Young Avengers Vol. 01 - Style - Substance (2013)" 121pp = GCD 76284 #1 row 1139664 (132pp, reprints s71284 #1-5) and CV 66903 "Young Avengers: Style > Substance" issue 424035 "Volume 1"
I 53289 cv=443385 gcd=1174516 isbn=978-0-7851-6709-9 0.95 | "Young Avengers Vol. 02 - Alternative Culture (2014)" 110pp = GCD 76284 #2 row 1174516 (116pp, #6-10) and CV 71229 issue 443385 "Volume 2"
I 53290 cv=448255 gcd=1190969 isbn=978-0-7851-8530-7 0.95 | "Young Avengers Vol. 03 - Mic-Drop At The Edge Of Time And Space (2014)" 109pp = GCD 76284 #3 row 1190969 (116pp, #11-15) and CV 72491 issue 448255 "Volume 3"
I 53962 cv=971649 gcd=- isbn=- 0.9 | "Young Avengers by Heinberg & Cheung Omnibus (2022)" 1018pp = CV 148259 "Young Avengers By Heinberg & Cheung Omnibus" (2022, 1) issue 971649; GCD holds the 2016 Complete Collection (109703) and 2017 Children's Crusade (114417) but no 2022 omnibus row
I 53963 cv=199301 gcd=- isbn=- 0.9 | "Young Avengers Presents (2008)" 148pp = the trade CV 31802 "Young Avengers Presents" (2008, 1) issue 199301, collecting Young Avengers Presents #1-6 (CV 20380 / GCD 28934); no GCD row for the trade found
I 53292 cv=558592 gcd=1649510 isbn=978-0-7851-9582-5 0.9 | own record (identity-read): CV 95762 (558592) and GCD 74603 #2 "Once an Avenger" (1649510, 444pp, ISBN 978-1-302-91004-4); our 435pp file is within 9pp
C 53292 cv=2128 gcd=1571 #21-40 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #21-40 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53293 cv=- gcd=1693496 isbn=978-1-302-90410-4 0.9 | "Avengers Epic Collection Vol. 03 - Masters of Evil (2014)" 495pp = GCD 74603 #3 row 1693496 (500pp, ISBN 978-1-302-90410-4); the local ComicVine rip holds no per-book volume under this subtitle (probe: 0 hits)
C 53293 cv=2128 gcd=1571 #41-56 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #41-56 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53294 cv=487419 gcd=1309964 isbn=978-0-7851-9165-0 0.9 | own record (identity-read): CV 81657 (487419) and GCD 74603 #4 "Behold... the Vision" (1309964, 460pp, ISBN 978-0-7851-9165-0); our 454pp file is within 6pp
C 53294 cv=2128 gcd=1571 #57-76 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #57-76 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53297 cv=665904 gcd=1799099 isbn=978-1-302-91000-6 0.95 | Vol. 07 "The Avengers-Defenders War": CV 109747 count 1, issue 665904 "Volume 7", and GCD issue 1799099 numbered #7, ISBN 978-1-302-91000-6, 460 pages, the 2018 printing matching our file's (2018)
C 53297 cv=2128 gcd=1571 #115-128 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #115-128 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53301 cv=1056669 gcd=2632499 isbn=978-1-302-95523-6 0.9 | own record (identity-read): CV 158268 (1056669) and GCD 74603 #11 "The Evil Reborn" (2632499, 532pp, ISBN 978-1-302-95523-6); our 527pp file is within 5pp
C 53301 cv=2128 gcd=1571 #189-209 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #189-209 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53303 cv=456826 gcd=1181281 isbn=978-0-7851-8894-0 0.9 | own record (identity-read): CV 75010 (456826) and GCD 74603 #17 "Judgment Day" (1181281, 468pp, ISBN 978-0-7851-8894-0, twin row 2296361 also exists); our 465pp file is within 3pp
C 53303 cv=2128 gcd=1571 #278-285 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #278-285 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53305 cv=981268 gcd=2511434 isbn=978-1-302-95110-8 0.9 | own record (identity-read): CV 149275 (981268) and GCD 74603 #19 "Acts of Vengeance" (2511434, 500pp, ISBN 978-1-302-95110-8); our 486pp file is within 14pp
C 53305 cv=2128 gcd=1571 #304-318 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #304-318 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53307 cv=662738 gcd=1790981 isbn=978-1-302-91001-3 0.9 | own record (identity-read): CV 109182 (662738) and GCD 74603 #21 "The Collection Obsession" (1790981, 500pp, ISBN 978-1-302-91001-3, twin row 2438503 also exists); our 494pp file is within 6pp
C 53307 cv=2128 gcd=1571 #334-344 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #334-344 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53308 cv=610516 gcd=1723387 isbn=978-1-302-90689-4 0.9 | Vol. 22 "Operation Galactic Storm": CV 103068 count 1, issue 610516 "Volume 22", and GCD issue 1723387 numbered #22, ISBN 978-1-302-90689-4, 492 pages against our 469pp rip; 0.9 because our filename says (2014) while both printings are 2017 and 2022 — the ripper's year is wrong, not the record
C 53308 cv=2128 gcd=1571 #345-347 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #345-347 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53309 cv=705913 gcd=1947768 isbn=978-1-302-91616-9 0.9 | own record (identity-read): CV 118237 (705913) and GCD 74603 #23 "Fear the Reaper" (1947768, 484pp, ISBN 978-1-302-91616-9); our 455pp file is within 29pp
C 53309 cv=2128 gcd=1571 #348-359 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #348-359 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53310 cv=729693 gcd=2086294 isbn=978-1-302-92063-0 0.9 | own record (identity-read): CV 123277 (729693) and GCD 74603 #24 "The Gatherers Strike!" (2086294, 492pp, ISBN 978-1-302-92063-0); our 452pp file is within 40pp
C 53310 cv=2128 gcd=1571 #360-366 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #360-366 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53312 cv=910895 gcd=2278764 isbn=978-1-302-93233-6 0.9 | own record (identity-read): CV 141863 (910895) and GCD 74603 #26 "Taking A.I.M." (2278764, 508pp, ISBN 978-1-302-93233-6); our 481pp file is within 27pp
C 53312 cv=2128 gcd=1571 #378-388 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #378-388 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53296 cv=851451 gcd=2230606 isbn=9781302929114 1.0 | "Avengers Epic Collection Vol. 06 - A Traitor Stalks Among Us" (391pp) ISBN 978-1-302-92911-4 matches GCD issue 2230606 (404pp) exactly, volume 74603's own issue #6
C 53296 cv=2128 gcd=1571 #98-114 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #98-114 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53291 cv=470089 gcd=1207883 isbn=978-0-7851-8864-3 0.95 | own record: CV 78105 issue 470089 and GCD 74603 #1 "Earth's Mightiest Heroes" (1207883, 460pp, ISBN 978-0-7851-8864-3, twin row 2633949 also exists); our 458pp file is within 2pp
C 53291 cv=2128 gcd=1571 #1-20 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #1-20 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53304 cv=817883 gcd=2170562 isbn=9781302923150 1.0 | "Avengers Epic Collection Vol. 18 - Heavy Metal" (510pp) ISBN 978-1-302-92315-0 matches GCD issue 2170562 (516pp) exactly, volume 74603's own issue #18
C 53304 cv=2128 gcd=1571 #286-303 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #286-303 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53298 cv=944331 gcd=2422603 isbn=9781302933524 1.0 | "Avengers Epic Collection Vol. 08 - Kang War" (499pp) ISBN 978-1-302-93352-4 matches GCD issue 2422603 (508pp) exactly, volume 74603's own issue #8
C 53298 cv=2128 gcd=1571 #129-149 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #129-149 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53306 cv=944349 gcd=2364835 isbn=9781302934446 1.0 | "Avengers Epic Collection Vol. 20 - The Crossing Line" (514pp) ISBN 978-1-302-93444-6 matches GCD issue 2364835 (524pp) exactly, volume 74603's own issue #20
C 53306 cv=2128 gcd=1571 #319-333 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #319-333 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53299 cv=436501 gcd=1115973 isbn=978-0-7851-8790-5 0.95 | own record: CV 69962 issue 436501 (per the shelf's own identity line) and GCD 74603 #9 "The Final Threat" (1115973, 444pp, ISBN 978-0-7851-8790-5, twin row 2235867 also exists); our 438pp file is within 6pp
C 53299 cv=2128 gcd=1571 #150-166 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #150-166 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53311 cv=1010295 gcd=2563774 isbn=9781302953676 1.0 | "Avengers Epic Collection Vol. 25 - The Gathering" (465pp) ISBN 978-1-302-95367-6 matches GCD issue 2563774 (516pp) exactly, volume 74603's own issue #25
C 53311 cv=2128 gcd=1571 #367-377 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #367-377 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53300 cv=1019321 gcd=2569722 isbn=9781302948764 1.0 | "Avengers Epic Collection Vol. 10 - The Yesterday Quest" (497pp) ISBN 978-1-302-94876-4 matches GCD issue 2569722 (500pp) exactly, volume 74603's own issue #10
C 53300 cv=2128 gcd=1571 #167-188 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #167-188 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53295 cv=785740 gcd=2138207 isbn=9781302921972 1.0 | "Avengers Epic Collection Vol. 05 - This Beachhead Earth" (481pp) ISBN 978-1-302-92197-2 matches GCD issue 2138207 (508pp) exactly, volume 74603's own issue #5
C 53295 cv=2128 gcd=1571 #77-97 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #77-97 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53302 cv=529650 gcd=1566784 isbn=9780785195399 1.0 | "Avengers Epic Collection Vol. 16 - Under Siege" (457pp) ISBN 978-0-7851-9539-9 matches GCD issue 1566784 (460pp) exactly, volume 74603's own issue #16
C 53302 cv=2128 gcd=1571 #264-277 0.95 | this Avengers Epic Collection volume reprints The Avengers (Marvel 1963-1996, 402 issues; CV 2128 = GCD 1571) #264-277 per its GCD 74603 row's notes / roll-up, plus annuals and crossover issues of other titles
I 53515 cv=234900 gcd=1097908 isbn=- 0.95 | "Avengers - Lionheart of Avalon (2014)" 116pp = GCD 73230 "Avengers" (Marvel TPB line 2003-2004) #4 "Lionheart of Avalon" row 1097908 (ISBN 0-7851-1338-X) and CV 35544 issue 234900; collects Avengers (1998) #77-81
I 53584 cv=497385 gcd=1325296 isbn=9780785192671 0.95 | Complete Collection Vol. 01 383pp = CV 83801 #1 issue 497385 = GCD 86787 #1 row 1325296 (416pp)
I 53585 cv=507768 gcd=1339703 isbn=9780785198116 0.95 | Complete Collection Vol. 02 445pp = CV 83801 #2 issue 507768 = GCD 86787 #2 row 1339703 (452pp)
I 53586 cv=523249 gcd=1553018 isbn=9780785195085 0.95 | Complete Collection Vol. 03 446pp = CV 83801 #3 issue 523249 = GCD 86787 #3 row 1553018 (460pp)
I 53587 cv=543748 gcd=1743768 isbn=9781302900588 0.95 | Complete Collection Vol. 04 418pp = CV 83801 #4 issue 543748 = GCD 86787 #4 row 1743768 (424pp)
I 53994 cv=958422 gcd=2460427 isbn=9781302945015 0.95 | second rip of the Priest Omnibus Book 01 (CV 146660 #1 / GCD 193575 #1 row 2460427)
C 53962 cv=11870 gcd=12880 #1-12 0.9 | the Heinberg & Cheung omnibus collects Young Avengers (Marvel 2005-2006, 12 issues; CV 11870 = GCD 12880) #1-12, the run it is built on, with the Special and later Heinberg minis
C 53963 cv=20380 gcd=28934 #1-6 0.95 | the Young Avengers Presents trade collects Young Avengers Presents (Marvel 2008, 6 issues; CV 20380 = GCD 28934) #1-6, the whole mini
