# R-142: identity revisit of wave 135's split shelves (P-056 landed) + S20672. Shape: the new split-out shelves seeded from P-056's run= ids (all verified against the rip / dump issue lists), the KEPT halves re-read now that the folded runs left (most rise from 0.9 to 0.95), the join targets re-read with their newcomers, and Uncanny Avengers S20672 still holding three other runs (2015 five-issue run, the 2015-2018 run's Unity trades, 2023 covers) that each have a live shelf.
# West Coast Avengers S101396 (L-390): one run #1-102 under the chain's first record CV 3521 / GCD 3061; every AWC-era book carries its CV 18494 / GCD 3830 issue on an I line (GCD keeps #47 on 3061). Ultimate Avengers S68336: both legs number the three six-issue arcs #1-18 but our files restart at 01 per arc, so each issue file carries its true #7-18 record on an I line.
S 104140 cv=33777 gcd=50320 0.95 | New Avengers (2010-2013): CV 33777 (Marvel 2010, 35, cached #1-34 + #16.1) and GCD 50320 (Marvel 2010-2013, 35) agree on publisher, start and count; our #16.1 and #17-30 (2011-2012, Fear Itself / AvX chronology folders, 19-23pp) sit inside both, GCD 50320 being the per-file link on 15/15 files
I 52954 cv=728987 gcd=2042585 isbn=978-1-302-91462-2 0.95 | "COL Avengers by Jason Aaron Vol. 04 - War of the Realms (2020)" 107pp = CV 123128 issue 728987 (2019-11-29, "Volume 4") and GCD 130905 #4 row 2042585 (2019-11-27, 116pp, collects Avengers 2018 #18-21)
I 52955 cv=735585 gcd=2200430 isbn=978-1-302-92093-7 0.95 | "COL Avengers by Jason Aaron Vol. 05 - Challenge of the Ghost Riders (2020)" 112pp = CV 124685 issue 735585 (2020-01-30, "Volume 5") and GCD 130905 #5 row 2200430 (2020-01-29, 116pp)
I 52956 cv=781563 gcd=2200431 isbn=978-1-302-92094-4 0.95 | "COL Avengers by Jason Aaron Vol. 06 - Star Brand Reborn (2020)" 108pp = CV 128892 issue 781563 (2020-07-23, "Volume 6") and GCD 130905 #6 row 2200431 "Starbrand Reborn" (2020-07-22, 116pp)
I 52957 cv=824078 gcd=2200896 isbn=978-1-302-92486-7 0.95 | "COL Avengers by Jason Aaron Vol. 07 - The Age of Khonshu (2021)" 179pp = CV 133095 issue 824078 and GCD 130905 #7 row 2200896 (2021-01-19, 188pp, ISBN 978-1-302-92486-7)
I 52958 cv=866704 gcd=2235868 isbn=978-1-302-92487-4 0.95 | "COL Avengers by Jason Aaron Vol. 08 - Enter The Phoenix (2021)" 160pp = CV 137260 issue 866704 and GCD 130905 #8 row 2235868 (2021-06-30, 172pp, ISBN 978-1-302-92487-4)
I 52959 cv=965487 gcd=2296360 isbn=978-1-302-92488-1 0.95 | "COL Avengers by Jason Aaron Vol. 09 - World War She-Hulk (2021)" 175pp = CV 147537 issue 965487 and GCD 130905 #9 row 2296360 (2022-01-05, 188pp, ISBN 978-1-302-92488-1)
I 52960 cv=965488 gcd=2434713 isbn=978-1-302-92628-1 0.95 | "COL Avengers by Jason Aaron Vol. 10 - The Death Hunters (2022)" 173pp = CV 147539 issue 965488 and GCD 130905 #10 row 2434713 (2022-09-28, 180pp, ISBN 978-1-302-92628-1)
C 52960 gcd=188287 #1-1 0.9 | The Death Hunters also reprints Avengers 1,000,000 BC (Marvel 2022 one-shot, 1 issue) #1 per GCD's roll-up of row 2434713 (s188287 #1, 5 stories)
C 52960 gcd=174929 #1-1 0.9 | The Death Hunters also reprints Free Comic Book Day 2021: Avengers / Hulk (Marvel 2021) #1 per GCD's roll-up of row 2434713 (s174929 #1, 2 stories)
I 52961 cv=985722 gcd=2490863 isbn=978-1-302-92885-8 0.95 | "COL Avengers by Jason Aaron Vol. 11 - History's Mightiest Heroes (2023)" 133pp = CV 149784 issue 985722 and GCD 130905 #11 row 2490863 (2023-02-08, 140pp, ISBN 978-1-302-92885-8)
I 52962 cv=1002279 gcd=2555889 isbn=978-1-302-95063-7 0.95 | "COL Avengers by Jason Aaron Vol. 12 - Avengers Assemble (2023)" 264pp = CV 152348 "Avengers Assemble" (Marvel 2023) issue 1002279 (TPB, 2023-07-19) and GCD 202254 row 2555889 (2023-07-19, 292pp, ISBN 978-1-302-95063-7); X-058's gcd=2699656 was Panini Deutschland's Avengers #12
C 52962 gcd=180126 #12-15 0.9 | Avengers Assemble also collects Avengers Forever (Marvel 2022 series) #12-15 per GCD's roll-up of row 2555889 (s180126 #12-15, 4 stories)
C 52962 gcd=193529 #1-1 0.9 | Avengers Assemble also collects Avengers Assemble Alpha (Marvel 2023 one-shot) #1 per GCD's roll-up of row 2555889 (s193529 #1, 2 stories)
C 52962 gcd=199551 #1-1 0.9 | Avengers Assemble also collects Avengers Assemble Omega (Marvel 2023 one-shot) #1 per GCD's roll-up of row 2555889 (s199551 #1, 1 story)
I 52944 cv=- gcd=2425961 isbn=- 0.9 | "Avengers 1,000,000 BC 001 (2022)" 33pp = GCD 188287 "Avengers 1,000,000 BC" (Marvel 2022, one-shot) row 2425961 (2022-08-17, 44pp); no CV volume found ("Avengers 1,000,000 BC", "1,000,000 BC" --contains: 0)
I 52945 cv=882057 gcd=2259529 isbn=- 0.95 | "Avengers Annual 001 (2021)" 34pp, ComicInfo Series "Avengers Annual (2021)" = CV 138528 "Avengers Annual" (Marvel 2021, 1) issue 882057 (Infinite Destinies) and GCD 175734 row 2259529 (2021-08-25, 40pp)
S 95229 cv=150431 gcd=200634 0.9 | the Jed MacKay ongoing: CV 150431 "Avengers" (Marvel 2023, 34) and GCD 200634 (Marvel 2023-2026, 36) agree on publisher and start year; our #17-23, 1pp variants of #2-22 (now with the two joined #15 Skottie Young covers) and "Avengers by Jed Mackay Vol. 01-03" (GCD 207599 rows rolling up 200634, judged #1-6 / #7-11 / #12-16) sit inside both; 0.9 for Avengers Annual 001 (2023) (CV 153723 / GCD 204462) and 001 (2024) with five variants (CV 160079 / GCD 215712), each its own one-issue record stored by no shelf
N 95229 the per-file GCD 208667 (Panini Deutschland, 61 files) and CV 2128 / 168358 are number / title stamps; the stored CV 150431 is right; CV 153723 / 160079 have no CvVolume row
I 47328 cv=1040077 gcd=2599701 isbn=978-1-302-94769-9 0.95 | "COL Avengers by Jed Mackay Vol. 01 - The Impossible City (2024)" 192pp = CV 156019 #1 issue 1040077 and GCD 207599 #1 row 2599701 "The Impossible City" (2024-01-10, 196pp, ISBN 978-1-302-94769-9)
C 47328 gcd=180073 #1-1 0.9 | The Impossible City also reprints Timeless (Marvel 2022 one-shot) #1 per GCD's roll-up of row 2599701 (s180073 #1, 1 story)
I 47329 cv=1062144 gcd=2641188 isbn=978-1-302-94770-5 0.95 | "COL Avengers by Jed Mackay Vol. 02 - Twilight Dreaming (2024)" 115pp = CV 156019 #2 issue 1062144 and GCD 207599 #2 row 2641188 "Twilight Dreaming" (2024-07-03, 116pp, ISBN 978-1-302-94770-5)
I 47330 cv=1080327 gcd=2683717 isbn=978-1-302-95846-6 0.95 | "COL Avengers by Jed Mackay Vol. 03 - Blood Hunt (2025)" 122pp = CV 156019 #3 issue 1080327 and GCD 207599 #3 row 2683717 "Blood Hunt" (2024-12-04, 124pp, ISBN 978-1-302-95846-6)
I 47319 cv=1018017 gcd=2570917 isbn=- 0.95 | "Avengers Annual 001 (2023)" 27pp = CV 153723 "Avengers Annual" (Marvel 2023, 1) issue 1018017 "Contest of Chaos: Finale" and GCD 204462 row 2570917 (2023-09-27, 36pp)
I 47320 cv=1071598 gcd=2659943 isbn=- 0.95 | "Avengers Annual 001 (2024)" 28pp = CV 160079 "Avengers Annual" (Marvel 2024, 1) issue 1071598 and GCD 215712 row 2659943 (2024-09-25, 36pp)
I 47381 cv=1071598 gcd=2659943 isbn=- 0.9 | 1pp McKone Infinity Watch variant cover of Avengers Annual (2024) #1: CV 160079 issue 1071598, GCD 215712 row 2659943 (cover only)
I 47382 cv=1071598 gcd=2659943 isbn=- 0.9 | 1pp Pete Woods Godzilla variant cover of Avengers Annual (2024) #1: CV 160079 issue 1071598, GCD 215712 row 2659943 (cover only)
I 47383 cv=1071598 gcd=2659943 isbn=- 0.9 | 1pp R.B. Silva Spoiler Design variant cover of Avengers Annual (2024) #1: CV 160079 issue 1071598, GCD 215712 row 2659943 (cover only)
I 47384 cv=1071598 gcd=2659943 isbn=- 0.9 | 1pp Ron Lim variant cover of Avengers Annual (2024) #1: CV 160079 issue 1071598, GCD 215712 row 2659943 (cover only)
I 47385 cv=1071598 gcd=2659943 isbn=- 0.9 | 1pp Ryan Meinerding Marvel Studios variant cover of Avengers Annual (2024) #1: CV 160079 issue 1071598, GCD 215712 row 2659943 (cover only)
S 68336 cv=27388 gcd=38919 0.95 | Ultimate Avengers (2009-2011): CV 27388 (Marvel 2009, 18, cached #1-18) and GCD 38919 (Marvel 2009-2011, 18) agree on publisher, span and count and both number the three six-issue arcs #1-18 continuously; our 24 issue files are those 18 (arc 3 held twice: "Ultimate Avengers 3 01-06" and "Ultimate Comics Avengers 3 001-006"), each restarting at 01 per arc, so each carries its #1-18 record on an I line; the Vol. 01-02 trades (GCD rows 2100820 / 1928139, roll-ups s38919 #1-6 / #7-12) are the run's editions
N 68336 the per-file CV 2128 / GCD 48969 / 56788 on the arc files are Avengers stamps reached by issue number (C-052's F wrong-cv-link named the GCD one); the arc files' own numbers 01-06 are arc positions, not the run's numbers
I 97066 cv=224975 gcd=2100820 0.9 | "Ultimate Comics Avengers Vol. 01 - Next Generation" (155pp); CV issue 224975 of count-1 volume 34475 and GCD issue 2100820 (168pp), the only row of series 158509
I 97067 cv=240131 gcd=1928139 0.9 | "Vol. 02 - Crime and Punishment" (142pp); CV issue 240131 of count-1 volume 36375 and GCD issue 1928139 (156pp), the only row of series 141087
I 97060 cv=228970 gcd=771843 isbn=- 0.95 | "Ultimate Avengers 3 01 (of 06) (2010) (digital-hd-Empire)." 25pp = arc file 1 of "Blade vs. the Avengers", which both legs number #13 of the one 18-issue run: CV 27388 #13 issue 228970 and GCD 38919 #13 issue 771843 (36pp)
I 97061 cv=233937 gcd=776258 isbn=- 0.95 | "Ultimate Avengers 3 02 (of 06) (2010) (digital-hd-Empire)." 25pp = arc file 2 of "Blade vs. the Avengers", which both legs number #14 of the one 18-issue run: CV 27388 #14 issue 233937 and GCD 38919 #14 issue 776258 (36pp)
I 97062 cv=239979 gcd=783438 isbn=- 0.95 | "Ultimate Avengers 3 03 (of 06) (2010) (digital-hd-Empire)." 25pp = arc file 3 of "Blade vs. the Avengers", which both legs number #15 of the one 18-issue run: CV 27388 #15 issue 239979 and GCD 38919 #15 issue 783438 (36pp)
I 97063 cv=246615 gcd=790322 isbn=- 0.95 | "Ultimate Avengers 3 04 (of 06) (2011) (digital-hd-Empire)." 26pp = arc file 4 of "Blade vs. the Avengers", which both legs number #16 of the one 18-issue run: CV 27388 #16 issue 246615 and GCD 38919 #16 issue 790322 (36pp)
I 97064 cv=254097 gcd=794938 isbn=- 0.95 | "Ultimate Avengers 3 05 (of 06) (2011) (digital-hd-Empire)." 26pp = arc file 5 of "Blade vs. the Avengers", which both legs number #17 of the one 18-issue run: CV 27388 #17 issue 254097 and GCD 38919 #17 issue 794938 (36pp)
I 97065 cv=259129 gcd=799542 isbn=- 0.95 | "Ultimate Avengers 3 06 (of 06) (2011) (digital-hd-Empire)." 24pp = arc file 6 of "Blade vs. the Avengers", which both legs number #18 of the one 18-issue run: CV 27388 #18 issue 259129 and GCD 38919 #18 issue 799542 (36pp)
I 97204 cv=166837 gcd=670214 isbn=- 0.95 | "Ultimate Avengers 01 (of 06) (2009) (Digital) (Zone-Empire" 26pp = arc file 1 of "The Next Generation", which both legs number #1 of the one 18-issue run: CV 27388 #1 issue 166837 and GCD 38919 #1 issue 670214 (36pp)
I 97205 cv=170634 gcd=676515 isbn=- 0.95 | "Ultimate Avengers 02 (of 06) (2009) (Digital) (Zone-Empire" 26pp = arc file 2 of "The Next Generation", which both legs number #2 of the one 18-issue run: CV 27388 #2 issue 170634 and GCD 38919 #2 issue 676515 (36pp)
I 97206 cv=179874 gcd=730086 isbn=- 0.95 | "Ultimate Avengers 03 (of 06) (2009) (Digital) (Zone-Empire" 27pp = arc file 3 of "The Next Generation", which both legs number #3 of the one 18-issue run: CV 27388 #3 issue 179874 and GCD 38919 #3 issue 730086 (36pp)
I 97207 cv=184832 gcd=730087 isbn=- 0.95 | "Ultimate Avengers 04 (of 06) (2010) (Digital) (Zone-Empire" 26pp = arc file 4 of "The Next Generation", which both legs number #4 of the one 18-issue run: CV 27388 #4 issue 184832 and GCD 38919 #4 issue 730087 (36pp)
I 97208 cv=198819 gcd=730088 isbn=- 0.95 | "Ultimate Avengers 05 (of 06) (2010) (Digital) (Zone-Empire" 27pp = arc file 5 of "The Next Generation", which both legs number #5 of the one 18-issue run: CV 27388 #5 issue 198819 and GCD 38919 #5 issue 730088 (36pp)
I 97209 cv=208515 gcd=747768 isbn=- 0.95 | "Ultimate Avengers 06 (of 06) (2010) (Digital) (Zone-Empire" 27pp = arc file 6 of "The Next Generation", which both legs number #6 of the one 18-issue run: CV 27388 #6 issue 208515 and GCD 38919 #6 issue 747768 (36pp)
I 97210 cv=210220 gcd=755543 isbn=- 0.95 | "Ultimate Comics Avengers 2 01 (of 6) (2010) (Digital) (Zon" 23pp = arc file 1 of "Crime and Punishment", which both legs number #7 of the one 18-issue run: CV 27388 #7 issue 210220 and GCD 38919 #7 issue 755543 (36pp)
I 97211 cv=214733 gcd=757346 isbn=- 0.95 | "Ultimate Comics Avengers 2 02 (of 6) (2010) (Digital) (Zon" 23pp = arc file 2 of "Crime and Punishment", which both legs number #8 of the one 18-issue run: CV 27388 #8 issue 214733 and GCD 38919 #8 issue 757346 (36pp)
I 97212 cv=218351 gcd=760876 isbn=- 0.95 | "Ultimate Comics Avengers 2 03 (of 6) (2010) (Digital) (Zon" 25pp = arc file 3 of "Crime and Punishment", which both legs number #9 of the one 18-issue run: CV 27388 #9 issue 218351 and GCD 38919 #9 issue 760876 (36pp)
I 97213 cv=220746 gcd=763320 isbn=- 0.95 | "Ultimate Comics Avengers 2 04 (of 6) (2010) (Digital) (Zon" 26pp = arc file 4 of "Crime and Punishment", which both legs number #10 of the one 18-issue run: CV 27388 #10 issue 220746 and GCD 38919 #10 issue 763320 (36pp)
I 97214 cv=225711 gcd=769619 isbn=- 0.95 | "Ultimate Comics Avengers 2 05 (of 6) (2010) (Digital) (Zon" 25pp = arc file 5 of "Crime and Punishment", which both legs number #11 of the one 18-issue run: CV 27388 #11 issue 225711 and GCD 38919 #11 issue 769619 (36pp)
I 97215 cv=227873 gcd=771503 isbn=- 0.95 | "Ultimate Comics Avengers 2 06 (of 6) (2010) (Digital) (Zon" 27pp = arc file 6 of "Crime and Punishment", which both legs number #12 of the one 18-issue run: CV 27388 #12 issue 227873 and GCD 38919 #12 issue 771503 (36pp)
I 97216 cv=228970 gcd=771843 isbn=- 0.95 | "Ultimate Comics Avengers 3 001 (2010) (Digital) (AnPymGold" 25pp = arc file 1 of "Blade vs. the Avengers", which both legs number #13 of the one 18-issue run: CV 27388 #13 issue 228970 and GCD 38919 #13 issue 771843 (36pp)
I 97217 cv=233937 gcd=776258 isbn=- 0.95 | "Ultimate Comics Avengers 3 002 (2010) (Digital) (AnPymGold" 25pp = arc file 2 of "Blade vs. the Avengers", which both legs number #14 of the one 18-issue run: CV 27388 #14 issue 233937 and GCD 38919 #14 issue 776258 (36pp)
I 97218 cv=239979 gcd=783438 isbn=- 0.95 | "Ultimate Comics Avengers 3 003 (2010) (Digital) (AnPymGold" 25pp = arc file 3 of "Blade vs. the Avengers", which both legs number #15 of the one 18-issue run: CV 27388 #15 issue 239979 and GCD 38919 #15 issue 783438 (36pp)
I 97219 cv=246615 gcd=790322 isbn=- 0.95 | "Ultimate Comics Avengers 3 004 (2011) (Digital) (AnPymGold" 26pp = arc file 4 of "Blade vs. the Avengers", which both legs number #16 of the one 18-issue run: CV 27388 #16 issue 246615 and GCD 38919 #16 issue 790322 (36pp)
I 97220 cv=254097 gcd=794938 isbn=- 0.95 | "Ultimate Comics Avengers 3 005 (2011) (Digital) (AnPymGold" 26pp = arc file 5 of "Blade vs. the Avengers", which both legs number #17 of the one 18-issue run: CV 27388 #17 issue 254097 and GCD 38919 #17 issue 794938 (36pp)
I 97221 cv=259129 gcd=799542 isbn=- 0.95 | "Ultimate Comics Avengers 3 006 (2011) (Digital) (AnPymGold" 30pp = arc file 6 of "Blade vs. the Avengers", which both legs number #18 of the one 18-issue run: CV 27388 #18 issue 259129 and GCD 38919 #18 issue 799542 (36pp)
S 1612 cv=2350 gcd=1807 0.95 | The Avengers Annual (1967-1994): CV 2350 (Marvel 1967, 23, cached #1-23) and GCD 1807 (Marvel 1967-1994, 23) agree on publisher, span and count; our #1-2, 6-20 and 22-23 (35-57pp) sit inside, ComicInfo Count 23 x3 / Volume 1967 x3 and Web 30682 / 18099 = CV 2350 #18 / #8; #10, #18 and #19 twice are X-Men chronology refiles; the annuals joined from S64185 in P-056 (L-391)
N 1612 the per-file CV 2128 (by number) and the round2 GCD stamps 208667 (Panini Deutschland), 71973 (Yaffa) and 2516 (Rom) are rejected; C-054's F wrong-cv-link is answered by this S line
S 104131 cv=43143 gcd=61425 0.95 | Avengers 1959 (Marvel 2011-2012): CV 43143 (Marvel 2011, 5, cached #1-5) and GCD 61425 (Marvel 2011-2012, 5) agree on publisher, years and count; our one 114pp TPB, judged #1-5 conf 0.97, is the whole mini (trades vs run); its own records CV 46519 / GCD 73359 go on the I line
F 104131 needs-fetch cv=43143 | CV 43143 "Avengers 1959" 2011 is named from the rip and has no CvVolume row
I 53976 cv=320842 gcd=1098989 isbn=9780785160724 0.95 | "Avengers 1959 (2012)" 114pp = CV 46519 issue 320842 (TPB) and GCD 73359 issue 1098989 (124pp, ISBN 978-0-7851-6072-4)
C 53976 cv=43143 gcd=61425 #1-5 0.95 | the TPB collects Avengers 1959 (Marvel 2011-2012, 5 issues; CV 43143 / GCD 61425) #1-5 per the judged range on item 53976
S 104132 cv=158416 gcd=212555 0.95 | the 2024 one-shot facsimile (L-392: a single-issue facsimile is its own book): CV 158416 "Avengers Annual No. 10 Facsimile Edition" (Marvel 2024, 1, issue 1058731 "By Friends......Betrayed!") and GCD 212555 "Avengers Annual #10 Facsimile Edition" (Marvel 2024, 1, 52pp vs our 53pp) agree; ComicInfo Series "Avengers Annual #10: Facsimile Edition" names it
F 104132 needs-fetch cv=158416 | CV 158416 is named from the rip and has no CvVolume row
I 83033 cv=1058731 gcd=2633526 isbn=- 0.95 | "Avengers Annual 010 - Facsimile Edition (2024)" 53pp = CV 158416 issue 1058731 and GCD 212555 issue 2633526 (52pp), a one-shot reprint of Annual #10
S 64185 cv=2128 gcd=1571 0.95 | The Avengers (1963-1996) #1-402: CV 2128 (Marvel 1963, 403, cached #1-402) and GCD 1571 (Marvel 1963-1996, 402) agree on publisher, span and count; our ladder 4, 13-402 in 01 Avengers v1 (1963) sits inside and GCD 1571 is the per-file link on 395/426; the 33 numbers held twice are _X-Men Complete Chronology / _Marvel Major Event Chronology refiles (second rips, L-391); the later volumes, Ultimate Avengers, the annuals, Avengers 1959 and the facsimile all left in P-056
N 64185 the per-file GCD 31614 (Marvel UK) on 6 files and 165705 (Philippines) on 3 are number stamps
S 20672 cv=52880 gcd=69005 0.9 | Uncanny Avengers (2012-2014): CV 52880 (Marvel 2012, 26, cached #1-25 + #8AU) and GCD 69005 (Marvel 2012-2014, 26 incl. #8AU / #18.NOW) agree; our #1-25, #8AU and #18.NOW (the 117807+ chronology files second rips) and the Vol. 01-05 trades (GCD 78168 rows 1171407, 1327356, 1327357, 1353476, 1443454, roll-ups s69005 #1-5, #6-11, #12-17, #19-22, #23-25) are the run and its editions; 0.9 for the 2014 Annual (CV 73421 / GCD 80406) and three other runs folded in by title, split below
F 20672 split-needed | items 92919-92923 ("Uncanny Avengers v2 001-005 (2015)", 22-24pp, per-file GCD 86102 x5) and 52034 ("Uncanny Avengers 001 (2015) (Skottie Young Variant Only)" 1pp = GCD 86102 #1 variant row 1311001 "Young Cover") are Uncanny Avengers (2015, 5), CV 79736 / GCD 86102, which S94728 stores (S line cv=79736 gcd=86102, R-141) -> join S94728 on its key "Uncanny Avengers v2 (2015)"
F 20672 split-needed | items 53140-53144, 118882, 118886 (Uncanny Avengers: Unity Vol. 01-05, Vol. 03-04 twice; GCD 99642 rows reprinting s93076 #1-6, #7-12, #13-17, #18-23, #26-30) and 53959 ("Uncanny Avengers Annual 001 (2016)" = CV 86135 / GCD 94157, that run's annual, no annual-series shelf) are Uncanny Avengers (2015-2018, 30), CV 85318 / GCD 93076, which S94729 stores (S line cv=85318 gcd=93076, C-041; it holds #24-25) -> join S94729 on its key "Uncanny Avengers v3 (2015)" (L-388: the run has its own shelf)
F 20672 split-needed | items 49913, 49914 (1pp variant covers of "Uncanny Avengers 003 (2023)" = CV 153018 #3 issue 1026557 / GCD 203283 #3 row 2574702) are Uncanny Avengers (2023-2024, 5), which S20673 stores (S line cv=153018 gcd=203283, B-050) under its trade's key "Uncanny Avengers - The Resistance" -> join S20673; if the lead reads L-389 as covering a subtitle-keyed trade shelf, new key "Uncanny Avengers v4 (2023)" seeded cv=153018 gcd=203283 instead, meeting S20673 by merge-with
N 20672 flag #514 (label-ambiguous, item 92919) is right: Uncanny Avengers v2 001-005 are single issues (they leave for S94728 above)
N 20672 flag #515 (label-ambiguous, item 118882) is right: 53142/118882 and 53143/118886 are two rips each of Unity Vol. 03 and Vol. 04
N 20672 the per-file GCD 74469 (Editorial Televisa) / 74810 (Panini France) on 20 of the 2012 issue files and CV 52880 on the Unity / v2 files are number stamps; C-064's gcd=s69005 / s99642 I lines are replaced by the trades' own rows below
I 53135 cv=399120 gcd=1171407 isbn=- 0.95 | "Uncanny Avengers Vol. 01 - The Red Shadow (2013)" 123pp = CV 60322 "Uncanny Avengers: The Red Shadow" issue 399120 and GCD 78168 #1 row 1171407 (140pp, reprints s69005 #1-5)
I 53136 cv=430916 gcd=1327356 isbn=- 0.95 | "Uncanny Avengers Vol. 02 - The Apocalypse Twins (2013)" 142pp = CV 68576 issue 430916 ("Volume 2") and GCD 78168 #2 row 1327356 (164pp, reprints s69005 #6-11)
I 53137 cv=449289 gcd=1327357 isbn=- 0.95 | "Uncanny Avengers Vol. 03 - Ragnarok Now (2014)" 132pp = CV 72685 issue 449289 ("Volume 3") and GCD 78168 #3 row 1327357 (140pp, reprints s69005 #12-17)
I 53138 cv=465373 gcd=1353476 isbn=- 0.95 | "Uncanny Avengers Vol. 04 - Avenge The Earth (2014)" 116pp = CV 76937 issue 465373 ("Volume 4") and GCD 78168 #4 row 1353476 (140pp, reprints s69005 #19-22)
I 53139 cv=475678 gcd=1443454 isbn=- 0.95 | "Uncanny Avengers Vol. 05 - AXIS Prelude (2015)" 139pp = CV 79342 issue 475678 ("Volume 5") and GCD 78168 #5 row 1443454 (148pp, reprints s69005 #23-25 + Magneto #9-10 + Annual #1)
C 53139 gcd=79393 #9-10 0.9 | AXIS Prelude also collects Magneto (Marvel 2014 series, GCD 79393) #9-10 per GCD's roll-up of row 1443454 (s79393 #9-10, 2 stories)
C 53139 gcd=80406 #1-1 0.9 | AXIS Prelude also collects Uncanny Avengers Annual (Marvel 2014 one-shot, 1 issue; GCD 80406) #1 per GCD's roll-up of row 1443454
I 92655 cv=451773 gcd=1201197 isbn=- 0.95 | "001 Uncanny Avengers Annual 01 (2014)" 33pp = Uncanny Avengers Annual (2014): CV 73421 issue 451773 and GCD 80406 row 1201197 (2014-04-30, 40pp); the per-file GCD 1201197 agrees
I 92359 cv=404704 gcd=1115061 isbn=- 0.95 | "015 Uncanny Avengers 008AU (2013)" 21pp = the Age of Ultron tie-in #8AU: CV 52880 #8AU issue 404704 and GCD 69005 #8AU row 1115061 (2013-05-22, 32pp)
I 53140 cv=525041 gcd=1554864 isbn=9780785196150 0.95 | "Uncanny Avengers - Unity Vol. 01 - Lost Future (2016)" 151pp = GCD 99642 #1 row 1554864 (156pp, ISBN 978-0-7851-9615-0) and CV 89628 "Uncanny Avengers: Unity - Lost Future" issue 525041 ("Volume 1")
I 53141 cv=- gcd=1622030 isbn=9780785196167 0.95 | "Uncanny Avengers - Unity Vol. 02 - The Man Who Fell To Earth (2016)" 134pp = GCD 99642 #2 row 1622030 (136pp, ISBN 978-0-7851-9616-7); no CV volume for this book in the rip
I 53142 cv=- gcd=1683093 isbn=9781302902346 0.95 | "Uncanny Avengers - Unity Vol. 03 - Civil War II (2017)" 107pp = GCD 99642 #3 row 1683093 (116pp, ISBN 978-1-302-90234-6); no CV volume in the rip
I 118882 cv=- gcd=1683093 isbn=9781302902346 0.95 | second rip of "Uncanny Avengers - Unity Vol. 03 - Civil War II" 117pp = GCD 99642 #3 row 1683093 (116pp, ISBN 978-1-302-90234-6)
I 53143 cv=- gcd=1723408 isbn=9781302906443 0.95 | "Uncanny Avengers - Unity Vol. 04 - Red Skull (2017)" 137pp = GCD 99642 #4 row 1723408 (140pp, ISBN 978-1-302-90644-3); no CV volume in the rip
I 118886 cv=- gcd=1723408 isbn=9781302906443 0.95 | second rip of "Uncanny Avengers - Unity Vol. 04 - Red Skull" 148pp = GCD 99642 #4 row 1723408 (140pp, ISBN 978-1-302-90644-3)
I 53144 cv=- gcd=1788634 isbn=9781302906450 0.95 | "Uncanny Avengers - Unity Vol. 05 - Stars and Garters (2018)" 110pp = GCD 99642 #5 row 1788634 (116pp, ISBN 978-1-302-90645-0); no CV volume in the rip
C 53140 cv=85318 gcd=93076 #1-6 0.95 | Unity Vol. 01 collects Uncanny Avengers (Marvel 2015-2018, 30 issues; CV 85318 / GCD 93076) #1-6 per GCD's roll-up of row 1554864
C 53141 cv=85318 gcd=93076 #7-12 0.95 | Unity Vol. 02 collects Uncanny Avengers (Marvel 2015-2018, 30 issues; CV 85318 / GCD 93076) #7-12 per GCD's roll-up of row 1622030
C 53142 cv=85318 gcd=93076 #13-17 0.95 | Unity Vol. 03 collects Uncanny Avengers (Marvel 2015-2018, 30 issues; CV 85318 / GCD 93076) #13-17 per GCD's roll-up of row 1683093
C 118882 cv=85318 gcd=93076 #13-17 0.95 | Unity Vol. 03 (second rip) collects Uncanny Avengers (Marvel 2015-2018, 30 issues; CV 85318 / GCD 93076) #13-17 per GCD row 1683093
C 53143 cv=85318 gcd=93076 #18-23 0.95 | Unity Vol. 04 collects Uncanny Avengers (Marvel 2015-2018, 30 issues; CV 85318 / GCD 93076) #18-23 per GCD's roll-up of row 1723408
C 118886 cv=85318 gcd=93076 #18-23 0.95 | Unity Vol. 04 (second rip) collects Uncanny Avengers (Marvel 2015-2018, 30 issues; CV 85318 / GCD 93076) #18-23 per GCD row 1723408
C 53144 cv=85318 gcd=93076 #26-30 0.95 | Unity Vol. 05 collects Uncanny Avengers (Marvel 2015-2018, 30 issues; CV 85318 / GCD 93076) #26-30 per GCD's roll-up of row 1788634 (#24-25 are the floppies on S94729)
I 53959 cv=506186 gcd=1501524 isbn=- 0.95 | "Uncanny Avengers Annual 001 (2016)" 26pp = CV 86135 "Uncanny Avengers Annual" (Marvel 2015, 1) issue 506186 and GCD 94157 row 1501524 (2015-11-18, 40pp), the 2015-2018 run's annual
I 92919 cv=477857 gcd=1310579 isbn=- 0.95 | "001 Uncanny Avengers v2 001 (2015)" 23pp = Uncanny Avengers (2015) #1 "Counter-Evolutionary Part 1": CV 79736 issue 477857 and GCD 86102 row 1310579 (2015-01-28, 32pp)
I 92920 cv=480685 gcd=1325182 isbn=- 0.95 | "002 Uncanny Avengers v2 002 (2015)" 22pp = CV 79736 #2 issue 480685 and GCD 86102 #2 row 1325182 (32pp)
I 92921 cv=484908 gcd=1335434 isbn=- 0.95 | "003 Uncanny Avengers v2 003 (2015)" 24pp = CV 79736 #3 issue 484908 and GCD 86102 #3 row 1335434 (32pp)
