# R-132 — triaged 0.9 tier re-read: 34 shelves, eight manga / Markosia shelves and 26 Marvel (Star Wars + #MARVEL CURRENT ONGOING TITLES) shelves, each already carrying an older 0.9 line. Most re-reads confirm the run and add the missing I lines; several correct a stored GCD leg that was the TRADE line or a foreign edition (Carnage 211796, Immortal Thor 210015, Incredible Hulk 207950, Star Wars 2020 174003, Kanan 93597, Scarlet Witch 203412, Daredevil 207588 [fr]) and find run CV ids the older lines lacked (Avengers 2023 150431, Incredible Hulk 2023 151522, Star Wars 2020 123860, Kanan 81088).
# Folder conventions: "#MARVEL CURRENT ONGOING TITLES\<Title> vN (<year>)" holds the run's issue files, its "by <creator> Vol. NN" trades and a "Variant Covers" subfolder of 1pp MikeNY76 packs — the packs cost nothing, but they are also where other runs' covers leak in (2018 ASM, 2022 Daredevil, 2018 Avengers covers sit in the 2022/2023 folders by title alone). "Annuals and Specials" subfolders put the run's annual on the shelf: residue, 0.9.
# Surprises: the Star Wars shelf S16641 is 207 Star Wars Insider magazine issues + 11 Best of Star Wars Insider books with NO record in either catalog, filed under the 1977 Marvel run's ids; Ranma 1/2's 38 files match no English edition's count.

# --- S9520 Inuyasha (VIZBIG)
S 9520 cv=47016 gcd=44427 0.95 | CV 47016 "Inuyasha" (Viz 2009, 18, #1 2009-11 … #18 2014-01) and GCD 44427 "InuYasha (Vizbig Edition)" (Viz 2009-2014, 18 rows, #3 2010-05-12 … #18 2014-02-19) agree on publisher, span and count, and our eighteen "COL Inuyasha v01-v18 (VIZBIG Edition)" dated 2009-2014 fill both exactly; the older line's "GCD indexes no Viz Inuyasha" missed 44427 (the dump files it with the "(Vizbig Edition)" suffix)
I 47695 cv=1074071 gcd=2666552 isbn=- 0.95 | "COL Fantastic Four by Ryan North Vol. 04 - Fortune Favors the Fantastic (2024)" 112pp = CV 152130 #4 issue 1074071 and GCD 201989 #4 row 2666552 (2024-10-16, 116pp)

# --- S7542 Giant-Size X-Men
S 7542 cv=2763 gcd=2249 0.9 | the original Giant-Size X-Men: CV 2763 (Marvel, 4: #1 1975-05, #2 1975-12, #3 2005-04, #4 2005-09) keeps the 1975 issues and their 2005 continuation in one volume; GCD splits by era, and the chain's first record 2249 (Marvel 1975, #1-2, 68pp each) stands (L-369); our #1 (three rips, 37-38pp), #2 (two rips), #3 (2005, 78pp) and two X-Men Chronology fragments of #3-4 sit in it; 0.9 for the 2024 one-shot (split below) and the 2019 facsimile of #1
F 7542 split-needed | items 47814 ("05 Giant-Size X-Men 001 (2024)" 42pp) and 47833, 47834, 47835, 47836, 47837, 47838 (its 1pp variants, folder Giant-Sized 50th Anniversary (2024)) are the 2024 one-shot, CV 158070 issue 1054379 (= the ComicInfo Web id) / GCD 211959 row 2629080 -> new key "Giant-Size X-Men (2024)"; no shelf stores either id
N 7542 GCD 19899 "Giant-Size X-Men" (Marvel 2005-2006, #3-4) is this run's second era; the fragments 86648 ("004 Giant Sized X-Men #03" 10pp) and 86651 ("007 Giant Sized X-Men 4" 11pp) are chronology excerpts of #3 and #4, not whole issues
I 83049 cv=713856 gcd=1997300 isbn=- 0.95 | "COL Giant-Size X-Men 001 - Facsimile Edition (2019)" 68pp = CV 120237 "Giant-Size X-Men No.1 Facsimile Edition" issue 713856 (2019-07-18) and GCD 148832 row 1997300 (2019-07-17, 68pp) — a reprint of #1 (one comic, two editions)

# --- S9308 The Immortal Thor
S 9308 cv=153118 gcd=203407 0.9 | CV 153118 "The Immortal Thor" (Marvel 2023, 25) and GCD 203407 "Immortal Thor" (Marvel 2023-2025, 25) agree on publisher, span and count; our issue files #16-19, 1pp variants of #1-19 and Vol. 01-03 (GCD 210015 rows rolling up 203407) sit in it; the stored GCD 210015 is the five-volume TRADE line (each book's own record below); 0.9 for the 2024 Annual (48607 + three 1pp variants)
I 47854 cv=1048076 gcd=2616868 isbn=978-1-302-95418-5 0.95 | "COL Immortal Thor Vol. 01 - All Weather Turns To Storm (2024)" 125pp = CV 157225 issue 1048076 "Volume 1" and GCD 210015 #1 row 2616868 "All Weather Turns to Storm" (2024-03-13, ISBN 978-1-302-95418-5)
I 47855 cv=1066482 gcd=2650560 isbn=978-1-302-95419-2 0.95 | "COL Immortal Thor Vol. 02 - All Trials Are One (2024)" 137pp = CV 159215 issue 1066482 "Volume 2" and GCD 210015 #2 row 2650560 "All Trials Are One" (2024-08-07, ISBN 978-1-302-95419-2)
I 47856 cv=1080328 gcd=2683723 isbn=978-1-302-95464-2 0.95 | "COL Immortal Thor Vol. 03 - The End Of All Songs (2025)" 126pp = CV 161448 issue 1080328 "Volume 3" and GCD 210015 #3 row 2683723 "The End of All Songs" (2024-12-04, 132pp, ISBN 978-1-302-95464-2)
C 47854 gcd=201938 #1-1 0.9 | All Weather Turns to Storm also collects Thor Annual (Marvel 2023) #1 per GCD's roll-up of row 2616868 (s201938 #1, 1 story)
C 47855 gcd=211322 #1-1 0.9 | All Trials Are One also collects the one-shot Roxxon Presents: Thor (Marvel 2024) #1 per GCD's roll-up of row 2650560 (s211322 #1, 1 story)

# --- S94838 Incredible Hulk v4 (2023)
S 94838 cv=151522 gcd=201474 0.9 | the Phillip Kennedy Johnson run: CV 151522 "Incredible Hulk" (Marvel 2023, 30) and GCD 201474 (Marvel 2023-2025, 30) agree on publisher, span and count (L-327 names this pair); our issue files #15-21, 1pp variants of #1-21 and Vol. 01-03 (GCD 207950 rows rolling up 201474) sit in it; the stored GCD 207950 is the TRADE line and the per-file CV 2406 / GCD 7053 (round2 ⚠) the 1968 / 2000 runs; 0.9 for three 1pp covers of the 2024 Annual
F 94838 needs-fetch cv=151522 | "Incredible Hulk" 2023 Marvel 30 is named from the local rip; no CvVolume row
I 47924 cv=1041194 gcd=2600114 isbn=978-1-302-95416-1 0.95 | "COL Incredible Hulk Vol. 01 - Age of Monsters (2024)" 161pp = CV 156186 issue 1041194 "Volume 1" and GCD 207950 #1 row 2600114 "Age of Monsters" (2024-01-17, 172pp, ISBN 978-1-302-95416-1)
I 47925 cv=1059566 gcd=2636587 isbn=978-1-302-95417-8 0.95 | "COL Incredible Hulk Vol. 02 - War Devils (2024)" 140pp = CV 158507 issue 1059566 "Volume 2" and GCD 207950 #2 row 2636587 "War Devils" (2024-06-12, 156pp, ISBN 978-1-302-95417-8)
I 47926 cv=1075782 gcd=2670695 isbn=978-1-302-95463-5 0.95 | "COL Incredible Hulk Vol. 03 - Soul Cages (2024)" 119pp = CV 160707 issue 1075782 "Volume 3" and GCD 207950 #3 row 2670695 "Soul Cages" (2024-10-30, 132pp, ISBN 978-1-302-95463-5)
C 47924 gcd=200635 #1-1 0.9 | Age of Monsters also collects Hulk Annual (Marvel 2023) #1 per GCD's roll-up of row 2600114 (s200635 #1, 5 stories)
C 47926 gcd=213592 #1-1 0.9 | Soul Cages also collects the one-shot Hulk: Blood Hunt (Marvel 2024) #1 per GCD's roll-up of row 2670695 (s213592 #1, 6 stories)
C 47926 gcd=211320 #1-1 0.9 | Soul Cages also collects the one-shot Giant-Size Hulk (Marvel 2024) #1 per GCD's roll-up of row 2670695 (s211320 #1, 4 stories)

# --- S97892 Iron Man v6 (2020)
S 97892 cv=130396 gcd=164030 0.9 | CV 130396 "Iron Man" (Marvel 2020, 25) and GCD 164030 (Marvel 2020-2023, 25) agree on publisher, year and count; the ladder 11, 20-25 and the three Books of Korvac trades (judged #1-5, #6-11, #12-19; GCD 174204 rows) sit in it; 0.9 for the two Annuals (2021 and 2023); the per-file CV 150441 on 8 files is an Epic Collection stamp
I 48028 cv=839155 gcd=2265320 isbn=978-1-302-92551-2 0.95 | "COL Iron Man Vol. 01 - Big Iron (2021)" 128pp = CV 134649 "Iron Man: Big Iron" issue 839155 "Volume 1" and GCD 174204 #1 row 2265320 "Big Iron" (2021-03-17, 132pp, ISBN 978-1-302-92551-2)
I 48029 cv=890997 gcd=2265321 isbn=978-1-302-92552-9 0.95 | "COL Iron Man Vol. 02 - Books of Korvac II - Overclock (2021)" 136pp = CV 139778 issue 890997 "Volume 2" and GCD 174204 #2 row 2265321 (2021-10-20, 140pp, ISBN 978-1-302-92552-9)
I 48030 cv=976754 gcd=2420047 isbn=978-1-302-92627-4 0.95 | "COL Iron Man Vol. 03 - Books of Korvac III - Cosmic Iron Man (2021)" 185pp = CV 148831 issue 976754 "Volume 3" and GCD 174204 #3 row 2420047 (2022-07-27, 188pp, ISBN 978-1-302-92627-4)

# --- S65588 Scarlet Witch (2024)
R 65588 | two runs plus a trade line: the 2024 ongoing (issue files #1-9 and 44 1pp variants of #1-7 in "Scarlet Witch v4 (2024)" = CV 158459 / GCD 212973, per-file 53/56) and three Steve Orlando trades from other folders — Vol. 01 The Last Door and Vol. 02 Magnum Opus in "03 Scarlet Witch v3 (2023)" (collecting Scarlet Witch 2023 #1-10, CV 147226 / GCD 194915) and Vol. 03 in "04 Scarlet Witch & Quicksilver v1 (2024)" (collecting that 2024 mini #1-4, CV 156874 / GCD 208973); two whole trades of a different run are a co-equal run (Secret Six ruling), and the stored GCD 203412 "Scarlet Witch by Steve Orlando" is the trade LINE, not the 2024 run
F 65588 split-needed | items 93245, 93246 -> new key "Scarlet Witch v3 (2023)" (CV 147226 / GCD 194915; no shelf stores either); item 93967 -> new key "Scarlet Witch & Quicksilver (2024)" (CV 156874 / GCD 208973; no shelf stores either); the kept half is the 2024 run, CV 158459 / GCD 212973
I 93245 cv=1011147 gcd=2564757 isbn=978-0-7851-9474-3 0.95 | "COL Scarlet Witch by Steve Orlando Vol. 01 - The Last Door (2023)" 163pp = CV 153268 issue 1011147 "Volume 1" and GCD 203412 #1 row 2564757 "The Last Door" (2023-08-30, 172pp, ISBN 978-0-7851-9474-3)
I 93246 cv=1044002 gcd=2606380 isbn=978-1-302-95489-5 0.95 | "COL Scarlet Witch by Steve Orlando Vol. 02 - Magnum Opus (2024)" 124pp = CV 156679 issue 1044002 "Volume 2" and GCD 203412 #2 row 2606380 "Magnum Opus" (2024-02-07, 124pp, ISBN 978-1-302-95489-5)
I 93967 cv=1073448 gcd=2666352 isbn=978-1-302-95746-9 0.95 | "COL Scarlet Witch by Steve Orlando Vol. 03 - Scarlet Witch & Quicksilver (2024)" 127pp = CV 160348 issue 1073448 "Volume 3" and GCD 203412 #3 row 2666352 (2024-10-09, 132pp, ISBN 978-1-302-95746-9)
C 93245 cv=147226 gcd=194915 #1-5 0.95 | The Last Door collects Scarlet Witch (Marvel 2023-2024, 10 issues), CV 147226 = GCD 194915, #1-5 per GCD's roll-up of row 2564757 (s194915 #1-5)
C 93246 cv=147226 gcd=194915 #6-10 0.95 | Magnum Opus collects Scarlet Witch (Marvel 2023-2024, 10 issues), CV 147226 = GCD 194915, #6-10 per GCD's roll-up of row 2606380 (s194915 #6-10)
C 93967 cv=156874 gcd=208973 #1-4 0.95 | Vol. 03 collects Scarlet Witch & Quicksilver (Marvel 2024, 4 issues), CV 156874 = GCD 208973, #1-4 per GCD's roll-up of row 2666352 (s208973 #1-4)
C 93245 gcd=201497 #1-1 0.9 | The Last Door also collects Scarlet Witch Annual (Marvel 2023) #1 per GCD's roll-up of row 2564757 (s201497 #1, 1 story)

# --- S19659 The Spectacular Spider-Men
S 19659 cv=157126 gcd=209648 0.95 | CV 157126 "The Spectacular Spider-Men" (Marvel 2024, 15) and GCD 209648 (Marvel 2024-2025, 15) agree on publisher, span and count; our ladder 1-12 (issue files #6-12, 1pp variants of #1-11) and Vol. 01 Arachnobatics sit in it — the 1pp packs and the run's own trade cost nothing
I 48374 cv=1073452 gcd=2666371 isbn=978-1-302-95595-3 0.95 | "COL Spectacular Spider-Men Vol. 01 - Arachnobatics (2024)" 130pp = CV 160344 #1 issue 1073452 "Vol. 1: Arachnobatics" and GCD 216399 #1 row 2666371 "Arachnobatics" (2024-10-09, 144pp, ISBN 978-1-302-95595-3)

# --- S16033 Spider-Boy (2023)
S 16033 cv=154415 gcd=205262 0.9 | CV 154415 "Spider-Boy" (Marvel 2024, 20) and GCD 205262 (Marvel 2024-2025, 20) agree on publisher, span and count; our issue files #11-15, 1pp variants of #1-14 and Vol. 01-02 (GCD 211797 rows rolling up 205262 #1-4) sit in it; 0.9 for the 2024 Annual (49966 + two 1pp variants; CV 159811 / GCD 215313)
I 48405 cv=1053913 gcd=2627483 isbn=978-1-302-95715-5 0.95 | "COL Spider-Boy Vol. 01 - The Web-Less Wonder (2024)" 135pp = CV 157980 issue 1053913 "Volume 1" and GCD 211797 #1 row 2627483 "The Web-Less Wonder" (2024-05-01, 140pp, ISBN 978-1-302-95715-5)
I 48406 cv=1069504 gcd=2655839 isbn=978-1-302-95716-2 0.95 | "COL Spider-Boy Vol. 02 - Fun & Games (2024)" 138pp = CV 159719 issue 1069504 "Volume 2" and GCD 211797 #2 row 2655839 "Fun and Games" (2024-09-11, 140pp, ISBN 978-1-302-95716-2)
C 48405 gcd=200144 #3-3 0.9 | The Web-Less Wonder also collects Edge of Spider-Verse (Marvel 2023) #3 per GCD's roll-up of row 2627483 (s200144 #3, 1 story)

# --- S19838 Ultimates (2024)
S 19838 cv=158414 gcd=212769 0.95 | now that S20638 has merged in, the shelf is the 2024 Deniz Camp Ultimates alone: issue files #7-9, 1pp variants of #1-5 and Vol. 01 Fix the World (GCD roll-up s212769 #1-6) = CV 158414 "Ultimates" (Marvel 2024, 18, cached #1-20) = GCD 212769 (Marvel 2024-2026, 24), per-file GCD on 34/35; the per-file CV 140076 / 18327 are the 2002 run's French and English volumes by bare title
I 48797 cv=1096010 gcd=2707906 isbn=978-1-302-95751-3 0.95 | "COL Ultimates by Deniz Camp Vol. 01 - Fix The World (2025)" 211pp = CV 162435 "The Ultimates by Deniz Camp" #1 issue 1096010 and GCD 220651 #1 row 2707906 "Fix the World" (2025-02-05, 212pp, ISBN 978-1-302-95751-3)
C 48797 gcd=205365 #1-1 0.9 | Fix the World also collects Ultimate Universe (Marvel 2024 one-shot) #1 per GCD's roll-up of row 2707906 (s205365 #1, 1 story)

# --- S20987 Vengeance of the Moon Knight (2009)
S 20987 cv=27914 gcd=39600 0.9 | CV 27914 "Vengeance of the Moon Knight" (Marvel 2009, cached #1-10) = GCD 39600 (Marvel 2009-2010, 10): our issue files #1-5, #8-10, the 2009-dated cover packs of #1-2 and the two trades (GCD rows 1998311 / 1998312 roll up #1-6 / #7-10) sit in it; 0.9 for one 2024-run issue (split below)
F 20987 split-needed | item 118632 "02 Vengeance of the Moon Knight 005 (2024)" 29pp (Blood Hunt prelude folder) is the 2024 ongoing's #5 (CV 155872 / GCD 207528) -> join S94731, which stores cv=155872 gcd=207528
I 83710 cv=224982 gcd=1998311 isbn=978-0-7851-4106-8 0.95 | "COL Vengeance of the Moon Knight Vol. 01 - Shock and Awe (2010)" 149pp = CV 34479 issue 224982 and GCD 148980 #1 row 1998311 "Shock and Awe" (2010-07-07, 148pp, ISBN 978-0-7851-4106-8)
I 83711 cv=249239 gcd=1998312 isbn=978-0-7851-4107-5 0.95 | "COL Vengeance of the Moon Knight Vol. 02 - Killed - Not Dead (2016)" 119pp = CV 37491 issue 249239 "Volume 2" and GCD 148980 #2 row 1998312 "Killed, Not Dead" (2010-12-08, 116pp, ISBN 978-0-7851-4107-5)
